Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2024/6/1 0:00,21.2,68,11.6,99,11.4,11.6,0.0,0.0,36,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:01,21.3,68,11.6,99,11.4,11.6,0.0,0.0,33,961.2,1010.0,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:04,21.2,68,11.6,99,11.4,11.6,1.8,1.8,44,961.5,1010.3,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:07,21.2,68,11.6,99,11.4,11.6,2.2,3.6,44,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:10,21.2,68,11.6,99,11.4,11.6,2.5,3.6,86,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:13,21.2,68,11.4,99,11.2,11.4,1.8,1.8,52,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:16,21.2,68,11.4,99,11.2,11.4,1.8,1.8,52,961.3,1010.1,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:19,21.2,68,11.4,99,11.2,11.4,1.8,1.8,52,961.3,1010.1,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:22,21.2,68,11.3,99,11.1,11.3,0.0,0.0,32,961.2,1010.0,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:25,21.2,68,11.3,99,11.1,11.3,0.0,0.0,31,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:28,21.2,68,11.3,99,11.1,11.3,0.0,0.0,31,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:31,21.1,68,11.4,99,11.2,11.4,0.0,0.0,18,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:34,21.1,68,11.4,99,11.2,11.4,0.0,0.0,25,961.3,1010.1,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:37,21.1,68,11.3,99,11.1,11.3,0.0,0.0,28,961.3,1010.1,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:40,21.1,68,11.4,99,11.2,11.4,0.4,1.8,39,961.2,1010.0,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:43,21.1,68,11.5,99,11.3,11.5,0.0,0.0,38,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:46,21.1,68,11.5,99,11.3,11.5,0.7,1.8,40,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:49,21.1,68,11.5,99,11.3,11.5,2.5,3.6,36,961.3,1010.1,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:52,21.1,68,11.5,99,11.3,11.5,1.1,1.8,36,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:55,21.1,68,11.5,99,11.3,11.5,1.1,1.8,36,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 0:58,21.1,68,11.5,99,11.3,11.5,0.7,1.8,37,961.3,1010.1,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:01,21.1,68,11.5,99,11.3,11.5,1.8,1.8,48,961.2,1010.0,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:04,21.0,68,11.3,99,11.1,11.3,0.0,0.0,31,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:07,21.1,68,11.4,99,11.2,11.4,0.7,1.8,34,961.3,1010.1,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:10,21.1,68,11.4,99,11.2,11.4,0.0,0.0,45,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:13,21.1,68,11.4,99,11.2,11.4,0.0,0.0,45,961.5,1010.3,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:16,21.0,68,11.4,99,11.2,11.4,0.4,1.8,37,961.5,1010.3,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:19,21.1,68,11.4,99,11.2,11.4,0.0,0.0,34,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:22,21.0,68,11.4,99,11.2,11.4,0.0,0.0,34,961.5,1010.3,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:25,21.0,68,11.4,99,11.2,11.4,0.0,0.0,34,961.5,1010.3,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:28,21.0,68,11.6,99,11.4,11.6,1.8,1.8,40,961.3,1010.1,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:31,21.0,68,11.7,99,11.5,11.7,2.9,3.6,71,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:34,21.0,68,11.6,99,11.4,11.6,0.0,0.0,32,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:37,21.0,68,11.6,99,11.4,11.6,0.4,1.8,49,961.7,1010.5,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:40,21.0,68,11.6,99,11.4,11.6,2.9,3.6,80,961.6,1010.4,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:43,21.0,68,11.6,99,11.4,11.6,1.4,3.6,75,961.5,1010.3,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:46,21.0,68,11.6,99,11.4,11.6,1.4,3.6,75,961.7,1010.5,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:49,21.0,68,11.7,99,11.5,11.7,1.1,1.8,38,961.7,1010.5,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:52,21.0,68,11.7,99,11.5,11.7,1.1,1.8,38,961.5,1010.3,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:55,21.0,68,11.7,99,11.5,11.7,1.1,1.8,38,961.7,1010.5,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 1:58,21.0,68,11.5,99,11.3,11.5,0.0,0.0,32,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 2:01,21.0,68,11.5,99,11.3,11.5,1.4,1.8,38,961.7,1010.5,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 2:04,21.0,68,11.4,99,11.2,11.4,0.0,0.0,34,961.5,1010.3,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 2:07,21.0,68,11.4,99,11.2,11.4,0.0,0.0,34,961.6,1010.4,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 2:10,21.0,68,11.4,99,11.2,11.4,0.0,0.0,20,961.4,1010.2,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 2:13,20.9,68,11.4,99,11.2,11.4,0.0,0.0,29,961.6,1010.4,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 2:16,20.9,68,11.4,99,11.2,11.4,0.0,0.0,32,961.5,1010.3,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 2:19,20.9,68,11.4,99,11.2,11.4,0.0,0.0,32,961.6,1010.4,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
2024/6/1 2:22,20.9,68,11.4,99,11.2,11.4,0.0,0.0,36,961.6,1010.4,0.0,0,0.0,15.0,0.0,22.6,0.0,1521.0,--
