Zeit,CH1 Temperature(℃),CH1 Taupunkt(℃),CH1 Wärmeindex(℃),CH1 Luftfeuchtigkeit(%),CH2 Temperature(℃),CH2 Taupunkt(℃),CH2 Wärmeindex(℃),CH2 Luftfeuchtigkeit(%),CH3 Temperature(℃),CH3 Taupunkt(℃),CH3 Wärmeindex(℃),CH3 Luftfeuchtigkeit(%),CH4 Temperature(℃),CH4 Taupunkt(℃),CH4 Wärmeindex(℃),CH4 Luftfeuchtigkeit(%),CH5 Temperature(℃),CH5 Taupunkt(℃),CH5 Wärmeindex(℃),CH5 Luftfeuchtigkeit(%),CH6 Temperature(℃),CH6 Taupunkt(℃),CH6 Wärmeindex(℃),CH6 Luftfeuchtigkeit(%),CH7 Temperature(℃),CH7 Taupunkt(℃),CH7 Wärmeindex(℃),CH7 Luftfeuchtigkeit(%),CH8 Temperature(℃),CH8 Taupunkt(℃),CH8 Wärmeindex(℃),CH8 Luftfeuchtigkeit(%),WN35CH1hum(%),WN35CH2hum(%),WN35CH3hum(%),WN35CH4hum(%),WN35CH5hum(%),WN35CH6hum(%),WN35CH7hum(%),WN35CH8hum(%),Blitzanzahl,Blitzentfernung,WH45 Temperatur(℃),WH45 Luftfeuchtigkeit(%),WH45 CO2(ppm),WH45 Pm2.5(ug/m3),WH45 Pm10(ug/m3),BodenfeuchteKA1(%),BodenfeuchteKA2(%),BodenfeuchteKA3(%),BodenfeuchteKA4(%),BodenfeuchteKA5(%),BodenfeuchteKA6(%),BodenfeuchteKA7(%),BodenfeuchteKA8(%),LeckenAuf KA1,LeckenAuf KA2,LeckenAuf KA3,LeckenAuf KA4,Pm2.5KA1(ug/m3),Pm2.5KA2(ug/m3),Pm2.5KA3(ug/m3),Pm2.5KA4(ug/m3),WN34KA1(℃),WN34KA2(℃),WN34KA3(℃),WN34KA4(℃),WN34KA5(℃),WN34KA6(℃),WN34KA7(℃),WN34KA8(℃)
2025/5/1 0:00,17.5,11.3,17.5,67,20.2,13.4,20.2,65,17.5,11.8,17.5,69,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.8,9.2,11.8,84,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:03,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.5,11.8,17.5,69,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.8,9.4,11.8,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:06,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.4,11.7,17.4,69,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.7,9.3,11.7,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:09,17.5,11.3,17.5,67,20.2,13.4,20.2,65,17.4,11.7,17.4,69,--,--,--,--,21.9,15.3,21.9,66,18.6,11.2,18.6,62,11.7,9.3,11.7,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:12,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.4,11.7,17.4,69,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.7,9.3,11.7,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:15,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.4,11.7,17.4,69,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.6,9.2,11.6,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:18,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.4,11.7,17.4,69,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.6,9.2,11.6,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:21,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.4,11.7,17.4,69,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.5,9.1,11.5,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:24,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.4,11.9,17.4,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.5,9.1,11.5,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:27,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.3,11.8,17.3,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.1,18.5,62,11.5,9.1,11.5,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:30,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.3,11.8,17.3,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.4,9.0,11.4,85,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:33,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.3,11.8,17.3,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.4,9.2,11.4,86,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:36,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.3,11.8,17.3,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.3,9.1,11.3,86,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:39,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.3,11.8,17.3,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.3,18.5,63,11.3,9.1,11.3,86,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:42,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.3,11.8,17.3,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.2,9.0,11.2,86,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:45,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.3,11.8,17.3,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,11.2,9.0,11.2,86,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:48,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.3,11.8,17.3,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.3,18.5,63,11.1,8.9,11.1,86,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:51,17.5,11.3,17.5,67,20.1,13.3,20.1,65,17.2,11.7,17.2,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.3,18.5,63,11.0,8.8,11.0,86,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:54,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.2,11.7,17.2,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.3,18.5,63,11.0,8.8,11.0,86,21.6,14.0,21.6,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 0:57,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.2,11.7,17.2,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.3,18.5,63,11.0,8.8,11.0,86,21.5,13.9,21.5,62,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:00,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.2,11.7,17.2,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.3,18.5,63,10.9,8.7,10.9,86,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:03,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.2,11.7,17.2,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.3,18.5,63,10.9,8.7,10.9,86,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:06,17.4,11.2,17.4,67,20.0,13.2,20.0,65,17.2,11.7,17.2,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.3,18.5,63,10.8,8.6,10.8,86,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:09,17.4,11.2,17.4,67,20.0,13.2,20.0,65,17.2,11.7,17.2,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.1,18.5,62,10.8,8.6,10.8,86,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:12,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.2,11.7,17.2,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.3,18.5,63,10.7,8.5,10.7,86,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:15,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.1,11.6,17.1,70,--,--,--,--,21.9,15.3,21.9,66,18.5,11.3,18.5,63,10.7,8.6,10.7,87,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:18,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.1,11.6,17.1,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.3,18.5,63,10.7,8.6,10.7,87,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:21,17.4,11.2,17.4,67,20.0,13.2,20.0,65,17.1,11.6,17.1,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.3,18.5,63,10.6,8.5,10.6,87,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:24,17.5,11.3,17.5,67,20.0,13.2,20.0,65,17.1,11.6,17.1,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.1,18.5,62,10.6,8.5,10.6,87,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2025/5/1 1:27,17.4,11.2,17.4,67,20.0,13.2,20.0,65,17.1,11.6,17.1,70,--,--,--,--,21.8,15.2,21.8,66,18.5,11.1,18.5,62,10.6,8.5,10.6,87,21.6,14.3,21.6,63,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
