Zeit,CH1 Temperature(℃),CH1 Taupunkt(℃),CH1 Wärmeindex(℃),CH1 Luftfeuchtigkeit(%),CH2 Temperature(℃),CH2 Taupunkt(℃),CH2 Wärmeindex(℃),CH2 Luftfeuchtigkeit(%),CH3 Temperature(℃),CH3 Taupunkt(℃),CH3 Wärmeindex(℃),CH3 Luftfeuchtigkeit(%),CH4 Temperature(℃),CH4 Taupunkt(℃),CH4 Wärmeindex(℃),CH4 Luftfeuchtigkeit(%),CH5 Temperature(℃),CH5 Taupunkt(℃),CH5 Wärmeindex(℃),CH5 Luftfeuchtigkeit(%),CH6 Temperature(℃),CH6 Taupunkt(℃),CH6 Wärmeindex(℃),CH6 Luftfeuchtigkeit(%),CH7 Temperature(℃),CH7 Taupunkt(℃),CH7 Wärmeindex(℃),CH7 Luftfeuchtigkeit(%),CH8 Temperature(℃),CH8 Taupunkt(℃),CH8 Wärmeindex(℃),CH8 Luftfeuchtigkeit(%),WN35CH1hum(%),WN35CH2hum(%),WN35CH3hum(%),WN35CH4hum(%),WN35CH5hum(%),WN35CH6hum(%),WN35CH7hum(%),WN35CH8hum(%),Blitzanzahl,Blitzentfernung,WH45 Temperatur(℃),WH45 Luftfeuchtigkeit(%),WH45 CO2(ppm),WH45 Pm2.5(ug/m3),WH45 Pm10(ug/m3),BodenfeuchteKA1(%),BodenfeuchteKA2(%),BodenfeuchteKA3(%),BodenfeuchteKA4(%),BodenfeuchteKA5(%),BodenfeuchteKA6(%),BodenfeuchteKA7(%),BodenfeuchteKA8(%),LeckenAuf KA1,LeckenAuf KA2,LeckenAuf KA3,LeckenAuf KA4,Pm2.5KA1(ug/m3),Pm2.5KA2(ug/m3),Pm2.5KA3(ug/m3),Pm2.5KA4(ug/m3),WN34KA1(℃),WN34KA2(℃),WN34KA3(℃),WN34KA4(℃),WN34KA5(℃),WN34KA6(℃),WN34KA7(℃),WN34KA8(℃)
2024/3/1 0:00,12.7,6.1,12.7,64,18.7,13.1,18.7,70,7.1,5.4,7.1,89,--,--,--,--,18.4,12.6,18.4,69,13.4,7.6,13.4,68,5.7,3.8,5.7,88,19.6,12.1,19.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/3/1 0:01,12.7,6.1,12.7,64,18.7,13.1,18.7,70,7.1,5.4,7.1,89,--,--,--,--,18.4,12.6,18.4,69,13.4,7.6,13.4,68,5.7,3.8,5.7,88,19.5,12.0,19.5,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/3/1 0:04,12.7,6.1,12.7,64,18.7,13.1,18.7,70,7.1,5.4,7.1,89,--,--,--,--,18.4,12.9,18.4,70,13.4,7.6,13.4,68,5.7,3.8,5.7,88,19.5,12.0,19.5,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/3/1 0:07,12.7,6.1,12.7,64,18.7,13.1,18.7,70,7.1,5.4,7.1,89,--,--,--,--,18.3,12.8,18.3,70,13.4,7.6,13.4,68,5.7,3.7,5.7,87,19.5,12.0,19.5,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/3/1 0:10,12.7,6.1,12.7,64,18.6,13.0,18.6,70,7.1,5.4,7.1,89,--,--,--,--,18.3,12.8,18.3,70,13.4,7.6,13.4,68,5.7,3.7,5.7,87,19.5,12.0,19.5,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/3/1 0:13,12.7,6.1,12.7,64,18.6,13.0,18.6,70,7.1,5.4,7.1,89,--,--,--,--,18.3,12.8,18.3,70,13.4,7.6,13.4,68,5.7,3.8,5.7,88,19.5,12.0,19.5,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/3/1 0:16,12.7,6.1,12.7,64,18.6,13.0,18.6,70,7.1,5.4,7.1,89,--,--,--,--,18.3,12.8,18.3,70,13.4,7.6,13.4,68,5.7,3.8,5.7,88,19.5,12.0,19.5,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/3/1 0:19,12.7,6.1,12.7,64,18.6,13.0,18.6,70,7.1,5.4,7.1,89,--,--,--,--,18.3,12.8,18.3,70,13.4,7.6,13.4,68,5.7,3.8,5.7,88,19.5,12.0,19.5,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/3/1 0:22,12.7,6.1,12.7,64,18.5,13.0,18.5,70,7.1,5.4,7.1,89,--,--,--,--,18.3,12.8,18.3,70,13.4,7.6,13.4,68,5.8,3.9,5.8,88,19.5,12.0,19.5,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/3/1 0:25,12.7,6.1,12.7,64,18.5,13.0,18.5,70,7.1,5.4,7.1,89,--,--,--,--,18.3,12.8,18.3,70,13.3,7.5,13.3,68,5.8,3.9,5.8,88,19.5,12.0,19.5,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
