Zeit,CH1 Temperature(℃),CH1 Taupunkt(℃),CH1 Wärmeindex(℃),CH1 Luftfeuchtigkeit(%),CH2 Temperature(℃),CH2 Taupunkt(℃),CH2 Wärmeindex(℃),CH2 Luftfeuchtigkeit(%),CH3 Temperature(℃),CH3 Taupunkt(℃),CH3 Wärmeindex(℃),CH3 Luftfeuchtigkeit(%),CH4 Temperature(℃),CH4 Taupunkt(℃),CH4 Wärmeindex(℃),CH4 Luftfeuchtigkeit(%),CH5 Temperature(℃),CH5 Taupunkt(℃),CH5 Wärmeindex(℃),CH5 Luftfeuchtigkeit(%),CH6 Temperature(℃),CH6 Taupunkt(℃),CH6 Wärmeindex(℃),CH6 Luftfeuchtigkeit(%),CH7 Temperature(℃),CH7 Taupunkt(℃),CH7 Wärmeindex(℃),CH7 Luftfeuchtigkeit(%),CH8 Temperature(℃),CH8 Taupunkt(℃),CH8 Wärmeindex(℃),CH8 Luftfeuchtigkeit(%),WN35CH1hum(%),WN35CH2hum(%),WN35CH3hum(%),WN35CH4hum(%),WN35CH5hum(%),WN35CH6hum(%),WN35CH7hum(%),WN35CH8hum(%),Blitzanzahl,Blitzentfernung,WH45 Temperatur(℃),WH45 Luftfeuchtigkeit(%),WH45 CO2(ppm),WH45 Pm2.5(ug/m3),WH45 Pm10(ug/m3),BodenfeuchteKA1(%),BodenfeuchteKA2(%),BodenfeuchteKA3(%),BodenfeuchteKA4(%),BodenfeuchteKA5(%),BodenfeuchteKA6(%),BodenfeuchteKA7(%),BodenfeuchteKA8(%),LeckenAuf KA1,LeckenAuf KA2,LeckenAuf KA3,LeckenAuf KA4,Pm2.5KA1(ug/m3),Pm2.5KA2(ug/m3),Pm2.5KA3(ug/m3),Pm2.5KA4(ug/m3),WN34KA1(℃),WN34KA2(℃),WN34KA3(℃),WN34KA4(℃),WN34KA5(℃),WN34KA6(℃),WN34KA7(℃),WN34KA8(℃)
2024/4/1 0:00,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.6,8.9,13.6,73,--,--,--,--,20.9,16.5,20.9,76,16.1,10.4,16.1,69,11.1,9.9,11.1,92,21.7,14.1,21.7,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:01,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.6,8.9,13.6,73,--,--,--,--,20.9,16.5,20.9,76,16.1,10.2,16.1,68,11.1,9.9,11.1,92,21.7,14.1,21.7,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:04,16.3,10.0,16.3,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.9,16.5,20.9,76,16.1,10.2,16.1,68,11.1,9.9,11.1,92,21.7,14.1,21.7,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:07,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.9,16.5,20.9,76,16.1,10.2,16.1,68,11.0,9.8,11.0,92,21.7,14.1,21.7,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:10,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.9,16.5,20.9,76,16.1,10.2,16.1,68,10.9,9.7,10.9,92,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:13,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.9,16.5,20.9,76,16.1,10.2,16.1,68,10.9,9.7,10.9,92,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:16,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.9,16.3,20.9,75,16.1,10.4,16.1,69,10.9,9.7,10.9,92,21.7,14.1,21.7,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:19,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.9,16.3,20.9,75,16.1,10.4,16.1,69,10.9,9.8,10.9,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:22,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.9,16.3,20.9,75,16.1,10.4,16.1,69,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:25,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.9,16.3,20.9,75,16.1,10.2,16.1,68,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:28,16.3,10.0,16.3,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.8,16.2,20.8,75,16.1,10.4,16.1,69,10.9,9.8,10.9,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:31,16.2,9.9,16.2,66,20.4,15.2,20.4,72,13.5,8.8,13.5,73,--,--,--,--,20.8,16.2,20.8,75,16.1,10.2,16.1,68,10.9,9.8,10.9,93,21.7,14.1,21.7,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:34,16.2,9.9,16.2,66,20.3,15.1,20.3,72,13.4,8.7,13.4,73,--,--,--,--,20.8,16.2,20.8,75,16.1,10.4,16.1,69,10.9,9.8,10.9,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:37,16.3,10.0,16.3,66,20.3,15.1,20.3,72,13.4,8.7,13.4,73,--,--,--,--,20.8,16.2,20.8,75,16.1,10.4,16.1,69,10.9,9.8,10.9,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:40,16.3,10.0,16.3,66,20.3,15.1,20.3,72,13.4,8.7,13.4,73,--,--,--,--,20.8,16.2,20.8,75,16.1,10.4,16.1,69,10.9,9.8,10.9,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:43,16.3,10.0,16.3,66,20.3,15.1,20.3,72,13.5,8.8,13.5,73,--,--,--,--,20.8,16.2,20.8,75,16.1,10.2,16.1,68,10.9,9.8,10.9,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:46,16.2,9.9,16.2,66,20.3,15.1,20.3,72,13.4,8.7,13.4,73,--,--,--,--,20.8,16.2,20.8,75,16.0,10.3,16.0,69,10.9,9.8,10.9,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:49,16.2,9.9,16.2,66,20.2,15.0,20.2,72,13.4,8.7,13.4,73,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:52,16.3,10.0,16.3,66,20.2,15.0,20.2,72,13.4,8.7,13.4,73,--,--,--,--,20.7,16.1,20.7,75,16.0,10.1,16.0,68,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:55,16.2,9.9,16.2,66,20.2,15.0,20.2,72,13.5,8.8,13.5,73,--,--,--,--,20.7,16.1,20.7,75,16.1,10.4,16.1,69,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 0:58,16.2,9.9,16.2,66,20.2,15.0,20.2,72,13.4,8.7,13.4,73,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 1:01,16.3,10.0,16.3,66,20.2,15.0,20.2,72,13.4,8.7,13.4,73,--,--,--,--,20.7,16.1,20.7,75,16.1,10.4,16.1,69,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 1:04,16.2,9.9,16.2,66,20.2,15.0,20.2,72,13.4,8.7,13.4,73,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.9,9.8,10.9,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 1:07,16.3,10.0,16.3,66,20.2,15.0,20.2,72,13.4,8.7,13.4,73,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.9,9.8,10.9,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 1:10,16.2,9.9,16.2,66,20.2,15.0,20.2,72,13.4,8.7,13.4,73,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 1:13,16.2,9.9,16.2,66,20.2,15.0,20.2,72,13.4,8.7,13.4,73,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 1:16,16.3,10.0,16.3,66,20.2,15.0,20.2,72,13.4,8.7,13.4,73,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.8,9.7,10.8,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 1:19,16.2,9.9,16.2,66,20.1,14.9,20.1,72,13.4,8.9,13.4,74,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.7,9.6,10.7,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 1:22,16.2,9.9,16.2,66,20.1,14.9,20.1,72,13.4,8.9,13.4,74,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.7,9.6,10.7,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2024/4/1 1:25,16.2,9.9,16.2,66,20.1,14.9,20.1,72,13.4,8.9,13.4,74,--,--,--,--,20.7,16.1,20.7,75,16.0,10.3,16.0,69,10.7,9.6,10.7,93,21.6,14.0,21.6,62,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
