Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2022/5/1 0:00,21.0,53,7.5,78,3.9,7.5,0.4,1.8,356,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:01,21.0,53,7.4,79,4.0,7.4,1.8,1.8,9,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:04,21.0,53,7.5,77,3.7,7.5,4.3,5.4,289,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:07,21.0,53,7.1,80,3.9,7.1,1.4,1.8,355,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:10,20.9,53,7.2,80,4.0,7.2,0.0,0.0,352,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:13,20.9,53,7.2,80,4.0,7.2,0.0,0.0,337,972.5,1021.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:16,20.9,53,7.2,80,4.0,7.2,0.0,0.0,337,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:19,20.9,53,7.1,80,3.9,7.1,0.0,0.0,337,972.5,1021.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:22,20.9,53,7.0,81,4.0,7.0,0.4,1.8,337,972.6,1021.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:25,20.9,53,6.7,81,3.7,6.7,0.0,0.0,337,972.6,1021.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:28,20.9,53,6.6,82,3.7,6.6,0.0,0.0,337,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:31,20.9,53,6.6,82,3.7,6.6,1.8,1.8,336,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:34,20.9,53,6.5,82,3.6,6.5,0.4,1.8,336,972.5,1021.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:37,20.9,53,6.7,81,3.7,6.7,0.0,0.0,337,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:40,20.9,53,6.7,80,3.5,6.7,0.0,0.0,337,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:43,20.9,53,6.7,80,3.5,6.7,0.0,0.0,337,972.2,1021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:46,20.8,53,6.6,82,3.7,6.6,0.0,0.0,338,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:49,20.8,53,6.4,82,3.5,6.4,0.0,0.0,338,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:52,20.8,53,6.3,82,3.4,6.3,1.1,1.8,338,972.2,1021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:55,20.8,53,6.2,83,3.5,6.2,0.0,0.0,338,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 0:58,20.8,53,6.4,81,3.4,6.4,1.1,1.8,337,972.5,1021.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:01,20.8,54,6.8,79,3.4,6.8,0.0,0.0,337,972.5,1021.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:04,20.8,53,6.6,82,3.7,6.6,0.4,1.8,355,972.5,1021.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:07,20.8,54,6.4,83,3.7,6.4,0.0,0.0,320,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:10,20.8,54,6.2,83,3.5,6.2,0.0,0.0,320,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:13,20.8,54,6.0,83,3.3,6.0,0.0,0.0,320,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:16,20.8,54,5.8,84,3.3,5.8,0.0,0.0,320,972.5,1021.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:19,20.8,54,5.9,84,3.4,5.9,1.8,1.8,320,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:22,20.8,54,5.9,83,3.2,5.9,1.8,1.8,320,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:25,20.7,54,5.7,84,3.2,5.7,0.0,0.0,319,972.5,1021.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:28,20.7,54,5.8,84,3.3,5.8,0.4,1.8,358,972.5,1021.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:31,20.7,54,6.1,83,3.4,6.1,2.2,3.6,310,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:34,20.7,54,6.0,85,3.7,6.0,0.0,0.0,316,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:37,20.7,54,5.9,86,3.8,5.9,0.0,0.0,316,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:40,20.7,54,5.9,87,3.9,5.9,1.4,1.8,314,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:43,20.7,54,5.9,86,3.8,5.9,0.0,0.0,315,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:46,20.7,54,5.8,86,3.7,5.8,0.0,0.0,315,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:49,20.7,54,5.6,87,3.6,5.6,0.0,0.0,315,972.2,1021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:52,20.6,54,5.7,87,3.7,5.7,0.0,0.0,315,972.2,1021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:55,20.6,54,5.6,87,3.6,5.6,0.0,0.0,315,972.1,1020.9,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 1:58,20.6,54,5.5,87,3.5,5.5,3.6,3.6,28,972.2,1021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:01,20.6,54,5.3,88,3.4,5.3,2.5,3.6,12,972.2,1021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:04,20.6,54,5.4,88,3.5,5.4,0.0,0.0,1,972.2,1021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:07,20.6,54,5.4,87,3.4,5.4,0.4,1.8,1,972.2,1021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:10,20.6,54,5.2,87,3.2,5.2,0.4,1.8,348,972.4,1021.2,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:13,20.6,54,5.1,88,3.2,5.1,0.0,0.0,348,972.2,1021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:16,20.6,54,5.1,88,3.2,5.1,0.0,0.0,348,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:19,20.6,54,5.2,88,3.3,5.2,0.0,0.0,348,972.3,1021.1,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:22,20.6,54,5.1,88,3.2,5.1,2.2,3.6,332,972.0,1020.8,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:25,20.5,54,5.1,88,3.2,5.1,0.0,0.0,332,972.1,1020.9,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:28,20.5,54,5.0,88,3.1,5.0,0.7,1.8,332,972.0,1020.8,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:31,20.5,54,5.4,87,3.4,5.4,0.4,1.8,332,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:34,20.5,54,5.4,87,3.4,5.4,1.8,1.8,332,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:37,20.5,54,5.1,86,3.0,5.1,1.1,1.8,332,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:40,20.5,54,5.0,87,3.0,5.0,0.0,0.0,332,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:43,20.5,54,5.1,87,3.1,5.1,0.0,0.0,332,972.1,1020.9,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:46,20.5,54,5.2,87,3.2,5.2,0.0,0.0,332,972.1,1020.9,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:49,20.5,54,5.5,86,3.4,5.5,0.7,1.8,342,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:52,20.5,54,5.2,86,3.1,5.2,0.0,0.0,342,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:55,20.5,54,5.1,87,3.1,5.1,0.0,0.0,342,972.0,1020.8,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 2:58,20.5,54,4.9,87,2.9,4.9,0.0,0.0,340,971.8,1020.6,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:01,20.5,54,4.8,87,2.8,4.8,0.0,0.0,340,972.1,1020.9,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:04,20.5,54,4.8,88,2.9,4.8,0.0,0.0,340,972.0,1020.8,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:07,20.4,54,4.8,89,3.1,4.8,0.0,0.0,340,972.0,1020.8,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:10,20.4,54,4.7,89,3.0,4.7,0.0,0.0,340,971.8,1020.6,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:13,20.4,54,4.7,89,3.0,4.7,0.0,0.0,340,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:16,20.4,54,4.7,89,3.0,4.7,0.0,0.0,340,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:19,20.4,54,4.8,89,3.1,4.8,1.1,1.8,341,971.8,1020.6,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:22,20.4,54,4.8,89,3.1,4.8,0.0,0.0,341,971.8,1020.6,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:25,20.4,54,5.0,89,3.3,5.0,0.0,0.0,341,971.8,1020.6,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:28,20.4,54,5.1,89,3.4,5.1,3.2,3.6,341,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:31,20.4,54,5.5,87,3.5,5.5,0.0,0.0,341,971.9,1020.7,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:34,20.4,54,5.5,87,3.5,5.5,1.4,1.8,341,971.8,1020.6,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:37,20.4,54,5.4,87,3.4,5.4,2.2,3.6,16,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:40,20.4,54,5.1,88,3.2,5.1,0.0,0.0,2,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:43,20.3,54,5.1,89,3.4,5.1,0.0,0.0,1,971.6,1020.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:46,20.3,54,5.1,88,3.2,5.1,2.9,3.6,337,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:49,20.3,55,5.1,87,3.1,5.1,1.8,1.8,331,971.6,1020.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:52,20.3,55,5.1,87,3.1,5.1,0.0,0.0,332,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:55,20.3,55,5.2,87,3.2,5.2,0.0,0.0,333,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 3:58,20.3,55,5.2,88,3.3,5.2,2.5,3.6,333,971.6,1020.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:01,20.3,55,5.2,88,3.3,5.2,0.0,0.0,345,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:04,20.3,55,5.3,88,3.4,5.3,0.0,0.0,345,971.6,1020.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:07,20.3,55,5.5,87,3.5,5.5,0.4,1.8,344,971.6,1020.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:10,20.3,55,5.5,87,3.5,5.5,0.0,0.0,344,971.5,1020.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:13,20.3,55,5.5,87,3.5,5.5,0.0,0.0,344,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:16,20.3,55,5.6,87,3.6,5.6,0.0,0.0,344,971.5,1020.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:19,20.3,55,5.6,87,3.6,5.6,1.8,1.8,348,971.8,1020.6,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:22,20.3,55,5.9,87,3.9,5.9,0.0,0.0,348,971.6,1020.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:25,20.2,55,5.9,87,3.9,5.9,0.0,0.0,346,971.6,1020.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:28,20.2,55,5.8,87,3.8,5.8,3.6,3.6,359,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:31,20.2,55,6.0,87,4.0,6.0,1.4,1.8,9,971.5,1020.3,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:34,20.2,55,6.1,87,4.1,6.1,0.0,0.0,5,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:37,20.2,55,6.1,85,3.8,6.1,0.0,0.0,322,971.6,1020.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:40,20.2,55,6.1,86,4.0,6.1,0.4,1.8,339,971.7,1020.5,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
2022/5/1 4:43,20.2,55,6.3,84,3.8,6.3,1.4,1.8,6,971.6,1020.4,0.0,0,0.0,0.0,0.0,0.0,0.0,115.3,--
