Zeit,CH1 Temperature(℃),CH1 Taupunkt(℃),CH1 Wärmeindex(℃),CH1 Luftfeuchtigkeit(%),CH2 Temperature(℃),CH2 Taupunkt(℃),CH2 Wärmeindex(℃),CH2 Luftfeuchtigkeit(%),CH3 Temperature(℃),CH3 Taupunkt(℃),CH3 Wärmeindex(℃),CH3 Luftfeuchtigkeit(%),CH4 Temperature(℃),CH4 Taupunkt(℃),CH4 Wärmeindex(℃),CH4 Luftfeuchtigkeit(%),CH5 Temperature(℃),CH5 Taupunkt(℃),CH5 Wärmeindex(℃),CH5 Luftfeuchtigkeit(%),CH6 Temperature(℃),CH6 Taupunkt(℃),CH6 Wärmeindex(℃),CH6 Luftfeuchtigkeit(%),CH7 Temperature(℃),CH7 Taupunkt(℃),CH7 Wärmeindex(℃),CH7 Luftfeuchtigkeit(%),CH8 Temperature(℃),CH8 Taupunkt(℃),CH8 Wärmeindex(℃),CH8 Luftfeuchtigkeit(%),WN35CH1hum(%),WN35CH2hum(%),WN35CH3hum(%),WN35CH4hum(%),WN35CH5hum(%),WN35CH6hum(%),WN35CH7hum(%),WN35CH8hum(%),Blitzanzahl,Blitzentfernung,WH45 Temperatur(℃),WH45 Luftfeuchtigkeit(%),WH45 CO2(ppm),WH45 Pm2.5(ug/m3),WH45 Pm10(ug/m3),BodenfeuchteKA1(%),BodenfeuchteKA2(%),BodenfeuchteKA3(%),BodenfeuchteKA4(%),BodenfeuchteKA5(%),BodenfeuchteKA6(%),BodenfeuchteKA7(%),BodenfeuchteKA8(%),LeckenAuf KA1,LeckenAuf KA2,LeckenAuf KA3,LeckenAuf KA4,Pm2.5KA1(ug/m3),Pm2.5KA2(ug/m3),Pm2.5KA3(ug/m3),Pm2.5KA4(ug/m3),WN34KA1(℃),WN34KA2(℃),WN34KA3(℃),WN34KA4(℃),WN34KA5(℃),WN34KA6(℃),WN34KA7(℃),WN34KA8(℃)
2023/12/1 0:00,9.9,0.8,9.9,53,17.9,10.5,17.9,62,6.6,3.4,6.6,80,--,--,--,--,17.2,9.9,17.2,62,12.4,4.1,12.4,57,0.5,-0.8,0.5,91,18.3,11.2,18.3,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2023/12/1 0:02,9.9,0.8,9.9,53,17.9,10.5,17.9,62,6.6,3.4,6.6,80,--,--,--,--,17.2,9.9,17.2,62,12.4,4.1,12.4,57,0.5,-0.8,0.5,91,18.3,11.2,18.3,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2023/12/1 0:05,9.9,0.8,9.9,53,17.9,10.5,17.9,62,6.7,3.5,6.7,80,--,--,--,--,17.2,9.9,17.2,62,12.4,4.1,12.4,57,0.4,-0.9,0.4,91,18.3,11.2,18.3,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2023/12/1 0:08,9.9,0.8,9.9,53,17.8,10.4,17.8,62,6.6,3.4,6.6,80,--,--,--,--,17.2,9.9,17.2,62,12.4,4.1,12.4,57,0.4,-0.9,0.4,91,18.2,11.1,18.2,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2023/12/1 0:11,10.0,0.9,10.0,53,17.8,10.4,17.8,62,6.6,3.4,6.6,80,--,--,--,--,17.1,10.0,17.1,63,12.3,4.0,12.3,57,0.4,-0.9,0.4,91,18.2,11.1,18.2,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2023/12/1 0:14,9.9,0.8,9.9,53,17.8,10.4,17.8,62,6.5,3.1,6.5,79,--,--,--,--,17.1,10.0,17.1,63,12.4,4.1,12.4,57,0.4,-0.9,0.4,91,18.2,11.1,18.2,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2023/12/1 0:17,9.9,0.8,9.9,53,17.8,10.4,17.8,62,6.4,3.0,6.4,79,--,--,--,--,17.1,10.0,17.1,63,12.3,4.0,12.3,57,0.3,-1.0,0.3,91,18.2,11.1,18.2,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2023/12/1 0:20,9.9,0.8,9.9,53,17.7,10.3,17.7,62,6.4,3.0,6.4,79,--,--,--,--,17.1,10.0,17.1,63,12.4,4.1,12.4,57,0.3,-0.9,0.3,92,18.2,11.1,18.2,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2023/12/1 0:23,9.9,0.8,9.9,53,17.7,10.3,17.7,62,6.4,3.0,6.4,79,--,--,--,--,17.0,9.9,17.0,63,12.3,4.0,12.3,57,0.3,-0.9,0.3,92,18.2,11.1,18.2,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2023/12/1 0:26,9.9,0.8,9.9,53,17.7,10.3,17.7,62,6.3,2.9,6.3,79,--,--,--,--,17.0,9.9,17.0,63,12.3,4.0,12.3,57,0.3,-0.9,0.3,92,18.2,11.1,18.2,63,--,--,--,--,--,--,--,--,0,34,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
