Zeit,Temperatur Innen(℃),Luftfeuchtigkeit Innen(%),Temperatur Aussen(℃),Luftfeuchtigkeit Aussen(%),Taupunkt(℃),Gefühlte Temperatur(℃),Wind(km/h),Böe(km/h),Windrichtung(°),Abs. Luftdruck(hpa),Rel. Luftdruck(hpa),Sonneneinstrahlung(w/m2),UVI,Regen/Stunde(mm),Regen Event(mm),Regen/Tag(mm),Regen/Wochen(mm),Regen/Monat(mm),Regen/Jahre(mm),Pm2.5(ug/m3)
2022/3/1 0:00,20.2,49,-0.9,69,-5.9,-0.9,2.9,3.6,29,984.5,1033.3,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:01,20.2,49,-1.0,69,-6.0,-1.0,3.6,3.6,77,984.7,1033.5,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:04,20.2,49,-0.9,67,-6.3,-2.8,5.4,7.2,157,984.6,1033.4,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:07,20.1,49,-0.8,68,-6.0,-0.8,4.7,5.4,155,984.7,1033.5,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:10,20.2,49,-0.8,68,-6.0,-2.7,5.4,5.4,180,984.7,1033.5,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:13,20.1,49,-0.9,67,-6.3,-2.6,5.0,5.4,216,984.7,1033.5,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:16,20.1,49,-0.9,70,-5.7,-0.9,0.0,0.0,322,984.6,1033.4,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:19,20.1,49,-1.1,70,-5.9,-1.1,0.4,1.8,351,984.6,1033.4,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:22,20.0,49,-1.2,71,-5.8,-1.2,0.0,0.0,352,984.8,1033.6,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:25,20.0,49,-1.1,70,-5.9,-1.1,0.4,1.8,357,984.6,1033.4,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:28,20.0,49,-1.2,71,-5.8,-1.2,2.2,3.6,11,984.6,1033.4,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:31,20.0,49,-1.3,74,-5.4,-3.3,5.4,5.4,95,984.8,1033.6,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:34,20.0,49,-1.3,74,-5.4,-3.9,6.8,7.2,115,984.7,1033.5,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:37,20.0,49,-1.3,73,-5.5,-1.3,2.9,3.6,115,984.6,1033.4,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:40,20.0,49,-1.2,72,-5.6,-1.2,1.8,1.8,296,984.5,1033.3,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:43,20.0,49,-1.1,71,-5.7,-1.1,1.8,1.8,301,984.6,1033.4,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:46,20.0,49,-1.2,74,-5.3,-3.0,5.0,5.4,88,984.7,1033.5,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:49,20.0,49,-1.3,74,-5.4,-1.3,4.0,5.4,52,984.6,1033.4,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:52,19.9,49,-1.2,72,-5.6,-1.2,1.8,1.8,290,984.6,1033.4,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:55,19.9,49,-1.2,73,-5.4,-1.2,2.2,3.6,284,984.5,1033.3,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 0:58,19.9,49,-1.2,76,-4.9,-1.2,4.0,5.4,67,984.8,1033.6,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:01,19.9,49,-1.4,77,-4.9,-1.4,2.9,5.4,101,984.9,1033.7,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:04,19.9,49,-1.2,76,-4.9,-1.2,3.6,3.6,53,984.8,1033.6,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:07,19.9,49,-1.3,76,-5.0,-1.3,3.2,3.6,16,984.9,1033.7,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:10,19.9,49,-1.3,76,-5.0,-1.3,1.4,1.8,1,984.8,1033.6,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:13,19.9,49,-1.3,74,-5.4,-1.3,1.4,1.8,354,985.0,1033.8,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:16,19.8,49,-1.2,73,-5.4,-1.2,3.6,3.6,265,984.8,1033.6,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:19,19.8,49,-1.1,73,-5.3,-1.1,1.4,1.8,330,984.7,1033.5,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:22,19.8,49,-1.1,75,-5.0,-1.1,2.5,3.6,0,984.9,1033.7,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:25,19.8,49,-1.2,77,-4.7,-1.2,2.9,3.6,14,984.8,1033.6,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:28,19.8,49,-1.3,73,-5.5,-1.3,0.7,1.8,2,984.8,1033.6,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:31,19.8,49,-1.2,73,-5.4,-1.2,0.0,0.0,354,984.9,1033.7,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
2022/3/1 1:34,19.8,49,-1.2,74,-5.3,-1.2,1.8,1.8,355,984.7,1033.5,0.0,0,0.0,0.0,0.0,0.0,0.0,21.6,--
